"","player_api_id","totalMatchPlayed","totalLeaguecount","max_gk","max_rating","player_name"
"1",42119,175,6,,,"Gelson Fernandes"
"2",178538,105,5,134,77,"Filip Djuricic"
"3",116750,151,5,106,77,"Ricky van Wolfswinkel"
"4",30841,147,4,424,85,"Maarten Stekelenburg"
"5",109060,101,4,392,78,"Sergio Romero"
"6",38229,167,4,181,82,"Bryan Ruiz"
"7",32937,101,4,164,83,"Christian Poulsen"
"8",26434,94,4,154,82,"Ibrahim Afellay"
"9",30477,63,4,152,78,"Danijel Pranjic"
"10",46509,173,4,150,86,"Angel Di Maria"
"11",40004,63,4,149,75,"Hassan Yebda"
"12",38795,118,4,148,75,"Sebastien Pocognoli"
"13",26675,141,4,145,80,"Eljero Elia"
"14",22543,147,4,144,90,"Radamel Falcao"
"15",33074,38,4,142,86,"Eidur Gudjohnsen"
"16",31300,151,4,141,80,"Rolando"
"17",30918,123,4,140,81,"David Rozehnal"
"18",24123,130,4,139,78,"Jonathan De Guzman"
"19",36784,178,4,139,85,"Klaas Jan Huntelaar"
"20",26489,89,4,138,75,"Edson Braafheid"
"21",96643,97,4,138,81,"Bojan Krkic"
"22",71353,116,4,135,81,"Marko Marin"
"23",163199,55,4,132,79,"Vladimir Weiss"
"24",176300,134,4,132,80,"Xherdan Shaqiri"
"25",93484,182,4,130,79,"Aly Cissokho"
"26",156556,41,4,129,74,"Nelson Oliveira"
"27",40165,121,4,121,80,"Pablo Osvaldo"
"28",41877,54,4,119,79,"Olivier Kapo"
"29",30890,90,4,117,81,"Philippe Senderos"
"30",170775,71,4,112,77,"Haris Seferovic"
"31",163205,72,4,110,76,"Gael Kakuta"
"32",183548,25,4,108,71,"Stefan Scepovic"
"33",129918,89,4,63,76,"Alfred Finnbogason"
"34",242887,61,4,56,76,"Christian Atsu"
"35",156534,59,4,51,67,"Aleksandar Tonev"
"36",213502,17,4,42,72,"Jose Campana"
"37",25816,68,4,,,"Almen Abdi"
"38",30692,35,4,,,"Oguchi Onyewu"
"39",31294,88,4,,,"Niki Zimling"
"40",38369,88,4,,,"Dieumerci Mbokani"
"41",38700,51,4,,,"Florent Sinama-Pongolle"
"42",47547,137,4,,,"Emiliano Insua"
"43",30989,202,3,438,89,"Julio Cesar"
"44",30660,249,3,428,85,"Pepe Reina"
"45",32657,203,3,425,85,"Victor Valdes"
"46",30974,201,3,418,84,"Artur Boruc"
"47",170323,198,3,414,86,"Thibaut Courtois"
"48",68813,129,3,383,78,"Przemyslaw Tyton"
"49",38793,102,3,380,76,"Logan Bailly"
"50",206711,54,3,369,74,"Mauro Goicoechea"
"51",30889,217,3,180,87,"Xabi Alonso"
"52",30840,165,3,170,87,"Rafael van der Vaart"
"53",30675,96,3,168,88,"Michael Essien"
"54",39979,148,3,165,83,"Kim Kaellstroem"
"55",26169,46,3,163,84,"Aleksandr Hleb"
"56",38244,129,3,162,84,"Mark van Bommel"
"57",31235,160,3,159,88,"Diego"
"58",25990,160,3,158,80,"Joao Pereira"
"59",38433,257,3,158,83,"Borja Valero"
"60",34381,72,3,157,77,"Derek Boateng"
"61",35724,235,3,156,90,"Zlatan Ibrahimovic"
"62",37411,119,3,156,80,"Jose Manuel Jurado"
"63",20401,126,3,155,84,"Michel Bastos"
"64",26171,133,3,155,81,"Lorik Cana"
"65",27694,134,3,155,83,"Alberto Aquilani"
"66",31045,163,3,155,82,"Andres Guardado"
"67",26631,80,3,154,73,"Ronnie Stam"
"68",27365,141,3,154,85,"Nuri Sahin"
"69",30459,196,3,154,85,"Martin Demichelis"
"70",34304,184,3,153,82,"Maxwell"
"71",40636,224,3,153,90,"Luis Suarez"
"72",56972,198,3,153,77,"Carlos Sanchez"
"73",37259,39,3,152,87,"Mahamadou Diarra"
"74",38139,117,3,152,81,"Diego Capel"
"75",39139,163,3,152,78,"Ola Toivonen"
"76",25541,104,3,151,79,"Taye Taiwo"
"77",29590,108,3,151,82,"Fabio Coentrao"
"78",30628,61,3,151,78,"Thomas Hitzlsperger"
"79",38239,41,3,151,86,"Ricardo Quaresma"
"80",40187,133,3,151,81,"Silvestre Varela"
"81",40599,139,3,151,80,"Joan Capdevila"
"82",42321,38,3,151,72,"Alexandros Tziolis"
"83",45174,89,3,151,77,"Miralem Sulejmani"
"84",115067,154,3,151,84,"Nemanja Matic"
"85",181548,60,3,151,72,"Roderick Miranda"
"86",23988,110,3,149,82,"Lassana Diarra"
"87",33963,92,3,149,76,"Javier Garrido"
"88",50047,197,3,149,86,"Alexis Sanchez"
"89",24132,78,3,148,81,"Mohamed Lamine Sissoko"
"90",26440,181,3,148,79,"Timmy Simons"
"91",30603,116,3,148,80,"Urby Emanuelson"
"92",41467,105,3,148,80,"Javi Garcia"
"93",49970,172,3,148,81,"Gary Medel"
"94",104382,200,3,148,76,"Roberto Rosales"
"95",109298,174,3,148,80,"Mauricio Isla"
"96",178802,27,3,148,74,"Franco Zuculini"
"97",27335,122,3,147,85,"Kevin-Prince Boateng"
"98",40274,49,3,147,71,"Birkir Bjarnason"
"99",166917,90,3,147,71,"Sambou Yatabare"
"100",30598,171,3,146,82,"Nigel de Jong"
"101",30839,150,3,146,80,"Johnny Heitinga"
"102",30907,245,3,146,81,"Jaroslav Plasil"
"103",26044,72,3,145,73,"Krisztian Vadocz"
"104",26310,49,3,145,81,"Cristian Rodriguez"
"105",31303,126,3,145,73,"Nelson"
"106",35497,76,3,145,81,"Mounir El Hamdaoui"
"107",33639,133,3,144,89,"Samuel Eto'o"
"108",36378,215,3,144,88,"Mesut Oezil"
"109",38601,60,3,144,78,"Theofanis Gekas"
"110",32579,171,3,143,81,"Anthony Reveillere"
"111",38368,59,3,143,73,"Anthony Vanden Borre"
"112",41667,79,3,143,76,"Marius Stankevicius"
"113",58499,94,3,143,76,"Bojan Jokic"
"114",100033,102,3,143,80,"Alvaro Pereira"
"115",18518,22,3,142,82,"Jose Sosa"
"116",24385,134,3,142,77,"Abel Aguilar"
"117",30977,143,3,142,72,"Dariusz Dudka"
"118",37201,55,3,142,74,"Michael Lamey"
"119",37787,169,3,142,80,"Joris Mathijsen"
"120",40940,137,3,142,80,"Daniel Carrico"
"121",134236,113,3,142,82,"Tino Costa"
"122",24499,33,3,141,84,"Valeri Bojinov"
"123",25922,32,3,141,74,"Marek Cech"
"124",31314,60,3,141,84,"Milos Krasic"
"125",40001,155,3,141,80,"Michael Ciani"
"126",72541,225,3,141,82,"Cesar Azpilicueta"
"127",160599,199,3,141,82,"Toby Alderweireld"
"128",163670,146,3,141,82,"Ivan Perisic"
"129",11736,116,3,140,74,"Antolin Alcaraz"
"130",26336,156,3,140,82,"Stephane M'Bia"
"131",37576,84,3,140,81,"Javier Saviola"
"132",26221,80,3,139,75,"Serge Gakpe"
"133",30668,138,3,139,78,"Guy Demel"
"134",37401,74,3,139,83,"Khalid Boulahrouz"
"135",37684,55,3,139,73,"Daniel de Ridder"
"136",46359,104,3,139,68,"Eggert Jonsson"
"137",52133,180,3,139,83,"David Luiz"
"138",118730,99,3,139,74,"Eyong Enoh"
"139",30966,182,3,138,80,"Valon Behrami"
"140",31731,121,3,138,72,"Gianni Zuiverloon"
"141",118528,89,3,138,80,"Michu"
"142",26005,117,3,137,83,"Thomas Vermaelen"
"143",32118,148,3,137,87,"Lukas Podolski"
"144",71466,64,3,137,76,"William Vainqueur"
"145",26255,175,3,136,79,"Emir Spahic"
"146",40958,129,3,136,79,"Helder Postiga"
"147",77741,225,3,136,84,"Adil Rami"
"148",30915,68,3,135,81,"Ryan Babel"
"149",31906,164,3,135,84,"Salomon Kalou"
"150",38778,69,3,135,71,"Oleksandr Iakovenko"
"151",169200,161,3,135,86,"Kevin de Bruyne"
"152",24450,40,3,134,74,"Victor Obinna"
"153",30670,107,3,134,85,"Gabriel Heinze"
"154",30911,173,3,134,86,"Ricardo Carvalho"
"155",38999,32,3,134,76,"Euzebiusz Smolarek"
"156",33812,151,3,133,83,"Sebastien Squillaci"
"157",166575,50,3,133,77,"Maxime Lestienne"
"158",30853,168,3,132,88,"Fernando Torres"
"159",36394,94,3,132,80,"Julien Faubert"
"160",39331,93,3,132,77,"Modibo Diakite"
"161",47553,54,3,132,74,"Blazey Augustyn"
"162",109330,158,3,132,82,"Yann M'Vila"
"163",45473,97,3,131,71,"Saidi Ntibazonkiza"
"164",51841,125,3,131,73,"Junior Diaz"
"165",156551,142,3,131,81,"Eliaquim Mangala"
"166",26564,159,3,130,87,"Alex"
"167",38148,65,3,130,70,"Jose Angel Crespo"
"168",45244,93,3,130,76,"Antunes"
"169",104389,54,3,130,75,"Geoffrey Mujangi Bia"
"170",118434,80,3,130,75,"Alexander Buettner"
"171",194036,45,3,130,69,"Henri Bienvenu Ntsama"
"172",15403,174,3,129,85,"Edin Dzeko"
"173",30835,68,3,129,75,"Philipp Degen"
"174",66633,33,3,129,68,"Jukka Raitala"
"175",150080,97,3,129,76,"Miguel Lopes"
"176",191616,47,3,129,73,"Dedryck Boyata"
"177",35112,197,3,128,81,"Simon Kjaer"
"178",37753,50,3,128,69,"Francis Dickoh"
"179",37799,49,3,128,83,"Obafemi Martins"
"180",37950,183,3,128,84,"Gervinho"
"181",159594,71,3,128,79,"Francis Coquelin"
"182",192303,45,3,128,69,"Jason Davidson"
"183",36410,70,3,127,79,"Nicklas Bendtner"
"184",97486,74,3,127,75,"Henrique Sereno"
"185",111801,111,3,127,77,"Alfred N'Diaye"
"186",162497,103,3,127,75,"Jose Angel"
"187",174321,140,3,127,84,"Nicolas Otamendi"
"188",176299,50,3,127,69,"Samuel Inkoom"
"189",187666,86,3,127,68,"Jacques Zoua Daogari"
"190",40701,19,3,126,72,"Damien Plessis"
"191",115297,60,3,126,74,"Fabian Monzon"
"192",46120,70,3,125,78,"Nordin Amrabat"
"193",166676,159,3,125,77,"Victor Wanyama"
"194",18904,164,3,124,77,"David Abraham"
"195",33418,72,3,124,84,"Djibril Cisse"
"196",179795,128,3,124,82,"Yacine Brahimi"
"197",70409,81,3,123,83,"Javier Hernandez"
"198",94313,72,3,123,74,"Chris Malonga"
"199",128037,99,3,123,78,"Henrique"
"200",128732,70,3,123,79,"Jonathas"
"201",150201,160,3,123,79,"Luuk de Jong"
"202",67008,72,3,122,66,"Cabral"
"203",161660,74,3,122,80,"Ciro Immobile"
"204",164210,52,3,122,73,"Lassad Nouioui"
"205",12245,12,3,121,70,"Adam Nemec"
"206",45237,106,3,120,76,"Paulao"
"207",184821,123,3,120,78,"Jeffrey Bruma"
"208",57078,71,3,119,69,"Gary Kagelmacher"
"209",94289,16,3,119,67,"Idir Ouali"
"210",177475,78,3,119,75,"Izet Hajrovic"
"211",41280,135,3,118,78,"Graziano Pelle"
"212",58358,53,3,118,65,"Christian Dorda"
"213",110148,136,3,118,79,"Marko Arnautovic"
"214",30922,102,3,116,80,"Arouna Kone"
"215",26494,91,3,115,72,"Marc-Antoine Fortune"
"216",115160,93,3,115,76,"Brown Ideye"
"217",30753,51,3,114,83,"Ivan Klasnic"
"218",113239,30,3,114,70,"Fabio Daprela"
"219",150026,106,3,114,79,"Eder"
"220",30914,128,3,113,78,"Ricardo Costa"
"221",71605,144,3,113,78,"Anthony Modeste"
"222",114746,33,3,113,72,"Vincenzo Rennella"
"223",23779,23,3,112,75,"Quincy Owusu-Abeyie"
"224",45352,47,3,112,70,"Kaka"
"225",75447,136,3,110,83,"Mario Mandzukic"
"226",93985,199,3,110,79,"Mapou Yanga-Mbiwa"
"227",112119,58,3,110,73,"Charlison Benschop"
"228",193869,90,3,109,80,"Rodrigo"
"229",265727,32,3,109,71,"Alexandre Coeff"
"230",39658,43,3,108,77,"Manuel da Costa"
"231",74663,138,3,108,77,"Chico"
"232",121639,48,3,107,74,"Moussa Maazou"
"233",189237,126,3,107,75,"Luc Castaignos"
"234",93458,26,3,106,66,"Steven Mouyokolo"
"235",164695,26,3,106,69,"Darko Bodul"
"236",193410,65,3,106,68,"Michael Uchebo"
"237",31318,15,3,103,70,"Stefan Babovic"
"238",78908,204,3,102,75,"Marcelo"
"239",72707,109,3,100,76,"Tim Matavz"
"240",79246,116,3,99,76,"Giovanni Sio"
"241",149947,31,3,98,72,"Orlando Sa"
"242",47552,53,3,69,73,"Ben Sahar"
"243",26687,27,3,68,69,"Kemy Agustien"
"244",101419,76,3,68,77,"Odion Ighalo"
"245",229844,63,3,67,77,"Ola John"
"246",178955,100,3,66,81,"Stefan Savic"
"247",213485,69,3,66,79,"Matija Nastasic"
"248",242094,59,3,66,76,"Joel Campbell"
"249",75445,35,3,65,72,"Duje Cop"
"250",164684,125,3,64,87,"James Rodriguez"
"251",242783,69,3,64,77,"Diogo Figueiras"
"252",155050,106,3,63,78,"Federico Fernandez"
"253",212470,63,3,63,73,"Oriol Romeu"
"254",277460,74,3,62,77,"Arkadiusz Milik"
"255",292462,72,3,62,80,"Mohamed Salah"
"256",361792,37,3,62,76,"Ivan Cavaleiro"
"257",112012,54,3,61,73,"Emmanuel Mayuka"
"258",178206,107,3,61,77,"Timm Klose"
"259",321970,35,3,61,66,"Reuben Gabriel"
"260",299984,46,3,60,72,"Javier Manquillo"
"261",207617,32,3,59,78,"Juan Quintero"
"262",34567,52,3,58,69,"Herold Goulon"
"263",185704,54,3,58,69,"Ishmael Yartey"
"264",199291,115,3,58,76,"Marco van Ginkel"
"265",209405,162,3,58,77,"Virgil van Dijk"
"266",277767,43,3,58,69,"Amidio Balde"
"267",49866,104,3,57,78,"Manuel Iturra"
"268",206793,31,3,57,71,"Rafal Wolski"
"269",254702,47,3,57,73,"Thievy Bifouma"
"270",130298,52,3,56,74,"John Guidetti"
"271",196203,59,3,56,75,"Stefan Mitrovic"
"272",213704,50,3,56,79,"Cristian Tello Herrera"
"273",280276,52,3,56,75,"Suso"
"274",171338,125,3,55,72,"Jorge Teixeira"
"275",282286,78,3,55,75,"Karim Rekik"
"276",289222,37,3,55,67,"Uche Nwofor"
"277",50661,45,3,54,78,"Eduardo Vargas"
"278",198583,27,3,54,71,"Richmond Boakye"
"279",177688,78,3,53,74,"Innocent Emeghara"
"280",214972,85,3,53,78,"Geoffrey Kondogbia"
"281",238786,30,3,53,69,"Zakarya Bergdich"
"282",476769,48,3,53,76,"Deyverson"
"283",210423,38,3,52,68,"Florent Hanin"
"284",150833,93,3,51,74,"Valentin Roberge"
"285",186831,70,3,50,78,"Giannelli Imbula Wanga"
"286",192770,127,3,50,81,"Aymen Abdennour"
"287",280977,33,3,50,74,"Tiago Ilori"
"288",282470,39,3,50,72,"Alejandro Pozuelo"
"289",154264,51,3,49,73,"Pedro Mendes"
"290",267380,39,3,49,77,"Lucas Piazon"
"291",170660,34,3,48,73,"Ante Vukusic"
"292",184536,125,3,48,84,"Philippe Coutinho"
"293",214449,78,3,47,75,"Salvador Agra"
"294",244774,30,3,47,69,"Esmael Goncalves"
"295",49847,60,3,45,74,"Marcelo Diaz"
"296",166648,117,3,45,82,"Carlos Bacca"
"297",157369,33,3,44,74,"Itay Shechter"
"298",164135,46,3,44,63,"Manuel Curto"
"299",197514,50,3,43,75,"Pajtim Kasami"
"300",265275,60,3,38,76,"Naldo"
"301",23148,60,3,,,"Marc Janko"
"302",25772,147,3,,,"Zdravko Kuzmanovic"
"303",25815,227,3,,,"Steve von Bergen"
"304",27696,68,3,,,"Stefano Okaka Chuka"
"305",30827,85,3,,,"Markus Rosenberg"
"306",32627,191,3,,,"Steven Fletcher"
"307",32865,48,3,,,"Nacho Novo"
"308",33128,151,3,,,"Didier Digard"
"309",34183,84,3,,,"Ricardo Faty"
"310",37104,94,3,,,"Arnaud Sutchuin Djoum"
"311",37631,150,3,,,"Mario Suarez"
"312",38363,74,3,,,"Roland Lamah"
"313",38492,56,3,,,"Maniche"
"314",38805,56,3,,,"Stephan Andersen"
"315",38865,43,3,,,"Colin Kazim-Richards"
"316",38907,16,3,,,"Nicki Bille Nielsen"
"317",41622,99,3,,,"Felipe Caicedo"
"318",41923,99,3,,,"Markus Steinhoefer"
"319",42168,26,3,,,"Diego Lugano"
"320",42346,141,3,,,"Sami Khedira"
"321",46881,33,3,,,"David Fleurival"
"322",47373,104,3,,,"Matias Fernandez"
"323",70297,98,3,,,"Jozy Altidore"
"324",71619,32,3,,,"Anthony Annan"
"325",95230,116,3,,,"Carlitos"
"326",39989,37,2,447,92,"Gregory Coupet"
"327",30657,232,2,442,91,"Iker Casillas"
"328",182917,222,2,429,87,"David De Gea"
"329",26295,282,2,425,86,"Hugo Lloris"
"330",30648,66,2,423,88,"Jens Lehmann"
"331",41466,247,2,418,84,"Diego Lopez"
"332",41618,208,2,413,82,"Yann Sommer"
"333",27659,213,2,410,84,"Salvatore Sirigu"
"334",31047,122,2,409,82,"Guillermo Ochoa"
"335",184554,114,2,409,82,"Marc-Andre ter Stegen"
"336",19344,112,2,408,82,"Artur"
"337",30455,142,2,408,83,"Heurelho Gomes"
"338",30855,35,2,406,80,"Ricardo"
"339",145550,149,2,406,82,"Kevin Trapp"
"340",32562,122,2,405,81,"Craig Gordon"
"341",177126,109,2,403,82,"Jan Oblak"
"342",97498,112,2,402,81,"Beto"
"343",37193,163,2,401,81,"Michel Vorm"
"344",37623,113,2,401,80,"Roberto"
"345",39351,53,2,401,81,"Doni"
"346",41301,244,2,400,79,"Nicolas Penneteau"
"347",37868,223,2,399,82,"Simon Mignolet"
"348",112978,178,2,398,80,"Roman Buerki"
"349",25735,55,2,397,80,"Juan Pablo Carrizo"
"350",43283,117,2,395,80,"Eduardo"
"351",185644,35,2,395,78,"Mathew Ryan"
"352",50065,211,2,394,78,"David Ospina"
"353",210164,68,2,394,80,"Alphonse Areola"
"354",169718,166,2,393,80,"Wojciech Szczesny"
"355",41818,178,2,392,79,"Jean-Francois Gillet"
"356",13033,81,2,391,79,"Orestis Karnezis"
"357",40602,151,2,390,79,"John Ruddy"
"358",28955,123,2,389,80,"Wilfredo Caballero"
"359",39566,59,2,389,77,"Alex Manninger"
"360",169756,121,2,388,78,"Adrian"
"361",34003,43,2,386,76,"Ludovic Butelle"
"362",95336,188,2,385,77,"Fraser Forster"
"363",37216,156,2,384,77,"Piet Velthuizen"
"364",104986,149,2,384,79,"Andres Fernandez"
"365",13345,143,2,374,75,"Pawel Kieszek"
"366",186054,43,2,374,74,"Joel Robles"
"367",41708,50,2,371,73,"Fabio Coltorti"
"368",33339,60,2,369,76,"Gerhard Tremmel"
"369",37780,117,2,369,73,"Darren Randolph"
"370",128083,91,2,369,75,"Vagner"
"371",104033,6,2,368,73,"Ruud Boffin"
"372",20747,110,2,367,74,"Eiji Kawashima"
"373",24341,43,2,365,74,"Jan Mucha"
"374",73462,104,2,365,73,"Kristoffer Nordfeldt"
"375",159883,70,2,363,74,"Yohan Thuram Ulien"
"376",26335,94,2,362,73,"Simon Pouplin"
"377",156553,97,2,362,74,"Sergio Padt"
"378",210822,49,2,362,74,"Lars Unnerstall"
"379",33644,18,2,361,74,"Antonio Doblas"
"380",40976,26,2,361,73,"Marcelo Moretto"
"381",195782,68,2,361,71,"Marco Bizot"
"382",23307,13,2,360,71,"Steve Simonsen"
"383",11336,69,2,357,71,"Rudy Riou"
"384",42247,17,2,355,72,"Eldin Jakupovic"
"385",37937,100,2,354,70,"Davino Verhulst"
"386",38536,30,2,353,71,"Enaut Zubikarai"
"387",178732,92,2,353,73,"Lukasz Skorupski"
"388",26589,82,2,352,69,"Bram Castro"
"389",181911,52,2,352,72,"Vid Belec"
"390",12318,106,2,351,70,"Dusan Pernis"
"391",107806,85,2,349,70,"Didier Ovono"
"392",39769,7,2,348,70,"Tommaso Berni"
"393",36479,21,2,347,68,"Thorsten Kirschbaum"
"394",40014,22,2,347,73,"Sebastien Chabbert"
"395",177698,38,2,347,69,"Daniel Davari"
"396",26594,36,2,344,69,"Vladan Kujovic"
"397",185618,51,2,344,70,"Pierrick Cros"
"398",36872,23,2,341,69,"Kenny Steppe"
"399",355347,28,2,341,67,"Lukas Raeder"
"400",38341,94,2,339,68,"Yves De Winter"
"401",42929,18,2,336,65,"Gregorz Szamotulski"
"402",25852,59,2,334,67,"Jean Francois Bedenik"
"403",69341,16,2,334,66,"Boris Peskovic"
"404",13471,149,2,331,66,"Radoslaw Cierzniak"
"405",206809,109,2,325,66,"Filip Kurto"
"406",25199,28,2,321,65,"Yves Makaba-Makalamby"
"407",254472,23,2,321,65,"Danny Ward"
"408",149260,29,2,320,64,"Tom Muyters"
"409",181198,45,2,315,62,"Joao Barroca"
"410",30496,90,2,183,82,"Mladen Petric"
"411",75405,52,2,182,73,"Dorge Kouemaha"
"412",25923,97,2,173,82,"Raul Meireles"
"413",30612,27,2,169,87,"David Beckham"
"414",34182,66,2,168,81,"Didier Zokora"
"415",42873,118,2,168,77,"Andreas Ivanschitz"
"416",30851,36,2,167,86,"Shunsuke Nakamura"
"417",30613,217,2,166,89,"Cesc Fabregas"
"418",30739,98,2,166,85,"Gael Givet"
"419",30878,84,2,166,88,"Wesley Sneijder"
"420",37824,167,2,166,88,"Joaquin"
"421",41888,31,2,165,86,"Mauro Camoranesi"
"422",40964,141,2,164,85,"Lucho Gonzalez"
"423",41071,150,2,164,78,"Gary Caldwell"
"424",24130,177,2,163,82,"John Arne Riise"
"425",30930,206,2,163,86,"Esteban Cambiasso"
"426",26257,18,2,162,78,"Daniel Jensen"
"427",36863,120,2,162,72,"Hernan Losada"
"428",97657,34,2,162,75,"Alejandro Faurlin"
"429",23792,253,2,161,80,"Steven Davis"
"430",30699,76,2,161,87,"Michael Ballack"
"431",33850,13,2,161,78,"Angelos Basinas"
"432",33852,140,2,161,79,"Jonas Gutierrez"
"433",33967,78,2,161,74,"Dalibor Stevanovic"
"434",34952,104,2,161,83,"Daniele Bonera"
"435",37441,194,2,161,80,"Joan Verdu"
"436",26587,63,2,160,69,"Boldiszar Bodor"
"437",26781,97,2,160,74,"Michael Silberbauer"
"438",30872,190,2,160,88,"Bastian Schweinsteiger"
"439",41044,116,2,160,90,"Kaka"
"440",45466,76,2,160,72,"Marcel Meeuwis"
"441",26453,126,2,159,77,"Stijn Schaars"
"442",30679,122,2,159,87,"Florent Malouda"
"443",31921,203,2,159,87,"Gareth Bale"
"444",33792,68,2,159,77,"Andreas Hinkel"
"445",34320,63,2,159,80,"Fabio Grosso"
"446",37762,216,2,159,82,"Jan Vertonghen"
"447",40961,58,2,159,82,"Anderson"
"448",30655,109,2,158,84,"Raul"
"449",30905,106,2,158,82,"Sulley Ali Muntari"
"450",32569,248,2,158,85,"Patrice Evra"
"451",32578,64,2,158,85,"Jerome Rothen"
"452",37412,221,2,158,88,"Sergio Aguero"
"453",37459,217,2,158,88,"David Silva"
"454",39106,108,2,158,82,"Piotr Trochowski"
"455",39631,127,2,158,79,"Steven Defour"
"456",41559,76,2,158,75,"Ludovic Magnin"
"457",79013,36,2,158,76,"Bruno Pereirinha"
"458",36154,63,2,157,79,"Fernando Belluschi"
"459",41980,58,2,157,81,"Asamoah Gyan"
"460",46078,191,2,157,76,"Niklas Moisander"
"461",18705,14,2,156,77,"Jesus Datolo"
"462",27671,170,2,156,78,"Luca Cigarini"
"463",30949,82,2,156,78,"Jan Polak"
"464",37429,144,2,156,83,"Nene"
"465",41005,151,2,156,71,"Davy de Fauw"
"466",41199,119,2,156,82,"Fredy Guarin"
"467",26146,112,2,155,83,"Seydou Keita"
"468",30749,109,2,155,79,"David Jarolim"
"469",31725,102,2,155,79,"Mario Alberto Santana"
"470",33856,159,2,155,77,"Ivan Ramis"
"471",37440,95,2,155,76,"Cesar Arzo"
"472",39962,85,2,155,79,"Fernando"
"473",16351,157,2,154,79,"Aleksandar Kolarov"
"474",24205,118,2,154,81,"Joey Barton"
"475",25005,123,2,154,77,"Paul Scharner"
"476",30602,187,2,154,80,"Ron Vlaar"
"477",30740,66,2,154,86,"Rafael Marquez"
"478",32616,147,2,154,76,"Steven Whittaker"
"479",33898,18,2,154,75,"Raul Bravo"
"480",34305,167,2,154,86,"Maicon"
"481",37436,229,2,154,85,"Santi Cazorla"
"482",40220,28,2,154,76,"Razvan Rat"
"483",21414,99,2,153,77,"Oscar Trejo"
"484",25611,5,2,153,80,"Morten Duncan Rasmussen"
"485",34230,43,2,153,74,"Tyrone Mears"
"486",39109,137,2,153,80,"Charlie Adam"
"487",39194,107,2,153,82,"Massimo Donati"
"488",39498,96,2,153,74,"Daniel Tozser"
"489",39990,211,2,153,84,"Jeremy Toulalan"
"490",26613,89,2,152,71,"Onur Kaya"
"491",30585,68,2,152,79,"Pedro Mendes"
"492",30721,88,2,152,83,"Gennaro Gattuso"
"493",30964,74,2,152,77,"Maza"
"494",30994,92,2,152,81,"Hedwiges Maduro"
"495",33117,66,2,152,70,"Nicolas Godemeche"
"496",33632,86,2,152,84,"Maxi Rodriguez"
"497",34479,58,2,152,81,"Carlos Salcido"
"498",34942,29,2,152,85,"Patrick Vieira"
"499",185389,11,2,152,76,"Magnus Wolff Eikrem"
"500",22994,14,2,151,68,"Tom Soares"
"501",26330,172,2,151,81,"Jimmy Briand"
"502",26660,174,2,151,77,"Ragnar Klavan"
"503",27300,21,2,151,81,"Hamit Altintop"
"504",30335,26,2,151,80,"Laryea Kingston"
"505",30738,111,2,151,84,"Eric Abidal"
"506",30834,139,2,151,90,"Arjen Robben"
"507",30871,160,2,151,83,"Tiago"
"508",37545,149,2,151,82,"David Pizarro"
"509",37548,96,2,151,79,"Carlos Martins"
"510",40605,33,2,151,75,"Ronny"
"511",46297,29,2,151,79,"Cristian Daniel Ansaldi"
"512",16218,33,2,150,79,"Simon Vukcevic"
"513",18734,74,2,150,77,"Dario Cvitanich"
"514",26113,61,2,150,84,"Thomas Kahlenberg"
"515",26618,162,2,150,77,"Paul Verhaegh"
"516",27334,2,2,150,84,"Yildiray Basturk"
"517",27420,185,2,150,78,"Eugen Polanski"
"518",27668,105,2,150,76,"Matteo Contini"
"519",28901,172,2,150,76,"James McArthur"
"520",30902,222,2,150,85,"Andrea Barzagli"
"521",31014,135,2,150,80,"Romaric"
"522",34008,218,2,150,78,"Emiliano Moretti"
"523",36390,71,2,150,74,"Patrick Paauwe"
"524",37173,85,2,150,70,"Luigi Bruins"
"525",37549,210,2,150,84,"Joao Moutinho"
"526",38366,100,2,150,74,"Vadis Odjidja-Ofoe"
"527",41582,13,2,150,76,"Marquitos"
"528",98382,59,2,150,71,"Andre Marques"
"529",109061,148,2,150,76,"Ruud Vormer"
"530",23688,110,2,149,82,"Mathieu Flamini"
"531",24013,86,2,149,80,"Per Kroeldrup"
"532",25565,10,2,149,79,"Thimothee Atouba"
"533",25773,206,2,149,85,"Ivan Rakitic"
"534",25818,200,2,149,82,"Gokhan Inler"
"535",26214,127,2,149,76,"Diego Perez"
"536",26403,181,2,149,83,"Jeremy Mathieu"
"537",30865,162,2,149,89,"Nemanja Vidic"
"538",38435,105,2,149,74,"Fabien Camus"
"539",38576,35,2,149,75,"Alberto Zapater"
"540",75397,122,2,149,77,"Rafa Lopez"
"541",164676,174,2,149,81,"Ander Herrera"
"542",171992,43,2,149,78,"Elias"
"543",2770,16,2,148,74,"Ignacio Gonzalez"
"544",18384,4,2,148,78,"Diego Valeri"
"545",26782,72,2,148,79,"William Kvist"
"546",26852,175,2,148,83,"Thiago Motta"
"547",30526,51,2,148,75,"Daisuke Matsui"
"548",31103,50,2,148,79,"Paulo da Silva"
"549",33991,217,2,148,86,"Jesus Navas"
"550",36615,229,2,148,86,"Yaya Toure"
"551",37666,15,2,148,69,"Juande"
"552",38241,85,2,148,78,"Helder Barbosa"
"553",38398,188,2,148,79,"Juan Arango"
"554",40608,75,2,148,81,"Miguel Veloso"
"555",41475,142,2,148,83,"Alessandro Diamanti"
"556",42579,95,2,148,78,"Tiberio Guarente"
"557",72656,79,2,148,81,"Keisuke Honda"
